Gene	Rank	Rating	Type	Proximity	QTL	PCHiC	Description
ACAN	1984	1.904	Peripheral	0	0	0	aggrecan
KIF1A	1985	1.904	Peripheral	0	0	0	kinesin family member 1A
PTRH2	1986	1.904	Core	0	0	1	peptidyl-tRNA hydrolase 2
MDM4	1987	1.904	Peripheral	0	0	0	MDM4 regulator of p53
CHMP4C	1988	1.904	Peripheral	0	0	0	charged multivesicular body protein 4C
UBE2L6	1989	1.903	Peripheral	0	0	0	ubiquitin conjugating enzyme E2 L6
CCRL2	1990	1.903	Core	1	0	0	C-C motif chemokine receptor like 2
COPS4	1991	1.902	Peripheral	0	0	0	COP9 signalosome subunit 4
RNU7-151P	1992	1.902	Core	0	0	1	RNA, U7 small nuclear 151 pseudogene
KALRN	1993	1.902	Peripheral	0	0	0	kalirin RhoGEF kinase
RNF41	1994	1.902	Peripheral	0	0	0	ring finger protein 41
KSR2	1995	1.902	Peripheral	0	0	0	kinase suppressor of ras 2
PARVG	1996	1.902	Peripheral	0	0	0	parvin gamma
CHMP2B	1997	1.901	Peripheral	0	0	0	charged multivesicular body protein 2B
PFN2	1998	1.9	Peripheral	0	0	0	profilin 2
EPHB1	1999	1.9	Peripheral	0	0	0	EPH receptor B1
ACTN3	2000	1.9	Peripheral	0	0	0	actinin alpha 3
TWF1	2001	1.899	Core	0	0	1	twinfilin actin binding protein 1
CDC73	2002	1.899	Peripheral	0	0	0	cell division cycle 73
JCHAIN	2003	1.899	Peripheral	0	0	0	joining chain of multimeric IgA and IgM
PRKAB1	2004	1.899	Peripheral	0	0	0	protein kinase AMP-activated non-catalytic subunit beta 1
TNFSF4	2005	1.899	Core	0	0	1	TNF superfamily member 4
DOC2A	2006	1.898	Peripheral	0	0	0	double C2 domain alpha
FANCD2	2007	1.898	Peripheral	0	0	0	FA complementation group D2
NCOA5	2008	1.897	Core	1	0	0	nuclear receptor coactivator 5
BACH2	2009	1.897	Core	1	0	0	BTB domain and CNC homolog 2
RB1	2010	1.897	Peripheral	0	0	0	RB transcriptional corepressor 1
VIL1	2011	1.897	Core	0	0	1	villin 1
PRKAA2	2012	1.897	Peripheral	0	0	0	protein kinase AMP-activated catalytic subunit alpha 2
HES1	2013	1.896	Peripheral	0	0	0	hes family bHLH transcription factor 1
LPAR1	2014	1.895	Peripheral	0	0	0	lysophosphatidic acid receptor 1
CSNK2B	2015	1.895	Peripheral	0	0	0	casein kinase 2 beta
GBGT1	2016	1.895	Peripheral	0	0	0	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)
ASAP1	2017	1.895	Peripheral	0	0	0	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
NAGA	2018	1.895	Peripheral	0	0	0	alpha-N-acetylgalactosaminidase
CHMP6	2019	1.894	Peripheral	0	0	0	charged multivesicular body protein 6
TMEM214	2020	1.894	Core	0	0	1	transmembrane protein 214
RHOQ	2021	1.893	Peripheral	0	0	0	ras homolog family member Q
XRCC5	2022	1.893	Peripheral	0	0	0	X-ray repair cross complementing 5
HOXA6	2023	1.893	Core	0	0	1	homeobox A6
B3GNT5	2024	1.893	Peripheral	0	0	0	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
SARM1	2025	1.892	Peripheral	0	0	0	sterile alpha and TIR motif containing 1
TERF1	2026	1.892	Peripheral	0	0	0	telomeric repeat binding factor 1
PLK1	2027	1.892	Peripheral	0	0	0	polo like kinase 1
PTK7	2028	1.89	Peripheral	0	0	0	protein tyrosine kinase 7 (inactive)
HOXB7	2029	1.89	Peripheral	0	0	0	homeobox B7
AGT	2030	1.89	Peripheral	0	0	0	angiotensinogen
SEMA4D	2031	1.89	Peripheral	0	0	0	semaphorin 4D
TFDP1	2032	1.889	Peripheral	0	0	0	transcription factor Dp-1
GSTA2	2033	1.889	Peripheral	0	0	0	glutathione S-transferase alpha 2
ARHGDIG	2034	1.888	Peripheral	0	0	0	Rho GDP dissociation inhibitor gamma
COMMD10	2035	1.887	Peripheral	0	0	0	COMM domain containing 10
TERF2	2036	1.887	Peripheral	0	0	0	telomeric repeat binding factor 2
MAG	2037	1.887	Peripheral	0	0	0	myelin associated glycoprotein
NKIRAS2	2038	1.887	Peripheral	0	0	0	NFKB inhibitor interacting Ras like 2
CHMP7	2039	1.887	Peripheral	0	0	0	charged multivesicular body protein 7
FLT4	2040	1.887	Peripheral	0	0	0	fms related receptor tyrosine kinase 4
NKD2	2041	1.886	Peripheral	0	0	0	NKD inhibitor of WNT signaling pathway 2
PARD6A	2042	1.886	Peripheral	0	0	0	par-6 family cell polarity regulator alpha
TSG101	2043	1.885	Peripheral	0	0	0	tumor susceptibility 101
THY1	2044	1.885	Peripheral	0	0	0	Thy-1 cell surface antigen
B3GALT4	2045	1.885	Peripheral	0	0	0	beta-1,3-galactosyltransferase 4
SPTAN1	2046	1.884	Peripheral	0	0	0	spectrin alpha, non-erythrocytic 1
LEMD2	2047	1.884	Peripheral	0	0	0	LEM domain nuclear envelope protein 2
PDZK1	2048	1.884	Peripheral	0	0	0	PDZ domain containing 1
ABCA7	2049	1.883	Core	0	0	1	ATP binding cassette subfamily A member 7
TRIP10	2050	1.883	Peripheral	0	0	0	thyroid hormone receptor interactor 10
PYGB	2051	1.883	Peripheral	0	0	0	glycogen phosphorylase B
KIFAP3	2052	1.883	Peripheral	0	0	0	kinesin associated protein 3
ARHGAP1	2053	1.883	Peripheral	0	0	0	Rho GTPase activating protein 1
LILRB1	2054	1.883	Peripheral	0	0	0	leukocyte immunoglobulin like receptor B1
MRPL51	2055	1.882	Core	0	0	1	mitochondrial ribosomal protein L51
LRRC3C	2056	1.882	Core	1	0	0	leucine rich repeat containing 3C
WWOX	2057	1.882	Peripheral	0	0	0	WW domain containing oxidoreductase
SNX3	2058	1.882	Peripheral	0	0	0	sorting nexin 3
SLC9A3R1	2059	1.882	Peripheral	0	0	0	SLC9A3 regulator 1
NISCH	2060	1.881	Peripheral	0	0	0	nischarin
FOXA2	2061	1.881	Peripheral	0	0	0	forkhead box A2
PRMT1	2062	1.881	Peripheral	0	0	0	protein arginine methyltransferase 1
ARAP2	2063	1.881	Peripheral	0	0	0	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
BPTF	2064	1.881	Peripheral	0	0	0	bromodomain PHD finger transcription factor
SNX2	2065	1.88	Peripheral	0	0	0	sorting nexin 2
ST8SIA2	2066	1.88	Peripheral	0	0	0	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
AGTR2	2067	1.88	Peripheral	0	0	0	angiotensin II receptor type 2
GATA4	2068	1.88	Peripheral	0	0	0	GATA binding protein 4
CANX	2069	1.879	Peripheral	0	0	0	calnexin
MUS81	2070	1.879	Core	1	0	0	MUS81 structure-specific endonuclease subunit
RUNX2	2071	1.879	Peripheral	0	0	0	RUNX family transcription factor 2
TENT4A	2072	1.879	Peripheral	0	0	0	terminal nucleotidyltransferase 4A
COPS7B	2073	1.879	Peripheral	0	0	0	COP9 signalosome subunit 7B
COMMD6	2074	1.878	Peripheral	0	0	0	COMM domain containing 6
PARD3B	2075	1.878	Peripheral	0	0	0	par-3 family cell polarity regulator beta
RERE	2076	1.877	Core	0	0	1	arginine-glutamic acid dipeptide repeats
KDM5B	2077	1.877	Peripheral	0	0	0	lysine demethylase 5B
ESRP1	2078	1.877	Peripheral	0	0	0	epithelial splicing regulatory protein 1
NR2F1	2079	1.876	Peripheral	0	0	0	nuclear receptor subfamily 2 group F member 1
MAP4K3	2080	1.876	Peripheral	0	0	0	mitogen-activated protein kinase kinase kinase kinase 3
RFC3	2081	1.876	Peripheral	0	0	0	replication factor C subunit 3
RAB3D	2082	1.876	Peripheral	0	0	0	RAB3D, member RAS oncogene family
SHANK2	2083	1.875	Peripheral	0	0	0	SH3 and multiple ankyrin repeat domains 2
RXRA	2084	1.875	Peripheral	0	0	0	retinoid X receptor alpha
CCN1	2085	1.875	Peripheral	0	0	0	cellular communication network factor 1
GPR35	2086	1.875	Core	1	0	0	G protein-coupled receptor 35
HOTAIRM1	2087	1.874	Core	0	0	1	HOXA transcript antisense RNA, myeloid-specific 1
ARHGAP4	2088	1.874	Peripheral	0	0	0	Rho GTPase activating protein 4
PA2G4	2089	1.873	Peripheral	0	0	0	proliferation-associated 2G4
NDUFV1	2090	1.873	Peripheral	0	0	0	NADH:ubiquinone oxidoreductase core subunit V1
PIDD1	2091	1.873	Peripheral	0	0	0	p53-induced death domain protein 1
CHMP2A	2092	1.873	Peripheral	0	0	0	charged multivesicular body protein 2A
POU5F1	2093	1.872	Peripheral	0	0	0	POU class 5 homeobox 1
PELI2	2094	1.872	Peripheral	0	0	0	pellino E3 ubiquitin protein ligase family member 2
GADL1	2095	1.872	Peripheral	0	0	0	glutamate decarboxylase like 1
GP6	2096	1.872	Peripheral	0	0	0	glycoprotein VI platelet
COPS6	2097	1.872	Peripheral	0	0	0	COP9 signalosome subunit 6
GRIA2	2098	1.872	Peripheral	0	0	0	glutamate ionotropic receptor AMPA type subunit 2
H2AX	2099	1.872	Peripheral	0	0	0	H2A.X variant histone
ARFGEF1	2100	1.871	Peripheral	0	0	0	ADP ribosylation factor guanine nucleotide exchange factor 1
RTF1	2101	1.871	Peripheral	0	0	0	RTF1 homolog, Paf1/RNA polymerase II complex component
FOXG1	2102	1.87	Peripheral	0	0	0	forkhead box G1
SEPSECS	2103	1.87	Peripheral	0	0	0	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
AKIRIN2	2104	1.869	Peripheral	0	0	0	akirin 2
RAB26	2105	1.869	Peripheral	0	0	0	RAB26, member RAS oncogene family
TMEM59	2105	1.869	Peripheral	0	0	0	transmembrane protein 59
ORAI3	2107	1.869	Core	1	0	0	ORAI calcium release-activated calcium modulator 3
RGS12	2108	1.869	Peripheral	0	0	0	regulator of G protein signaling 12
RNF135	2109	1.869	Peripheral	0	0	0	ring finger protein 135
DDB1	2110	1.867	Peripheral	0	0	0	damage specific DNA binding protein 1
HMGB2P1	2111	1.867	Core	0	0	1	high mobility group box 2 pseudogene 1
HOMER3	2112	1.866	Peripheral	0	0	0	homer scaffold protein 3
CRADD	2113	1.866	Peripheral	0	0	0	CASP2 and RIPK1 domain containing adaptor with death domain
CCR7	2114	1.866	Peripheral	0	0	0	C-C motif chemokine receptor 7
RPA1	2115	1.866	Peripheral	0	0	0	replication protein A1
EFNB2	2116	1.866	Peripheral	0	0	0	ephrin B2
TRIM3	2117	1.866	Peripheral	0	0	0	tripartite motif containing 3
STIP1	2118	1.866	Peripheral	0	0	0	stress induced phosphoprotein 1
SIN3B	2119	1.866	Peripheral	0	0	0	SIN3 transcription regulator family member B
CCR10	2120	1.866	Peripheral	0	0	0	C-C motif chemokine receptor 10
ACKR2	2121	1.865	Peripheral	0	0	0	atypical chemokine receptor 2
CACNA1E	2122	1.865	Peripheral	0	0	0	calcium voltage-gated channel subunit alpha1 E
TNKS2	2123	1.864	Peripheral	0	0	0	tankyrase 2
TRIM28	2124	1.864	Peripheral	0	0	0	tripartite motif containing 28
HSPB1	2125	1.864	Peripheral	0	0	0	heat shock protein family B (small) member 1
SSRP1	2126	1.864	Peripheral	0	0	0	structure specific recognition protein 1
TNPO3	2127	1.864	Core	1	0	0	transportin 3
ANXA11	2128	1.863	Core	0	0	1	annexin A11
RAD17	2129	1.863	Peripheral	0	0	0	RAD17 checkpoint clamp loader component
DHX15	2130	1.861	Peripheral	0	0	0	DEAH-box helicase 15
PDE4D	2131	1.861	Peripheral	0	0	0	phosphodiesterase 4D
FUNDC1	2132	1.861	Peripheral	0	0	0	FUN14 domain containing 1
MEAF6	2133	1.861	Peripheral	0	0	0	MYST/Esa1 associated factor 6
PI4KB	2134	1.86	Peripheral	0	0	0	phosphatidylinositol 4-kinase beta
H2AZ1	2135	1.86	Peripheral	0	0	0	H2A.Z variant histone 1
SMAD7	2136	1.86	Peripheral	0	0	0	SMAD family member 7
COMMD8	2137	1.859	Peripheral	0	0	0	COMM domain containing 8
UBXN7	2138	1.859	Peripheral	0	0	0	UBX domain protein 7
GFRA1	2139	1.859	Peripheral	0	0	0	GDNF family receptor alpha 1
PPP2R5B	2140	1.859	Peripheral	0	0	0	protein phosphatase 2 regulatory subunit B'beta
GNB5	2141	1.859	Peripheral	0	0	0	G protein subunit beta 5
MSTN	2142	1.859	Peripheral	0	0	0	myostatin
COX5B	2143	1.859	Peripheral	0	0	0	cytochrome c oxidase subunit 5B
PLK4	2144	1.858	Peripheral	0	0	0	polo like kinase 4
PPP2R5E	2145	1.858	Peripheral	0	0	0	protein phosphatase 2 regulatory subunit B'epsilon
TXNRD2	2146	1.858	Peripheral	0	0	0	thioredoxin reductase 2
NRIP1	2147	1.858	Peripheral	0	0	0	nuclear receptor interacting protein 1
STK26	2148	1.858	Peripheral	0	0	0	serine/threonine kinase 26
GDNF	2149	1.857	Peripheral	0	0	0	glial cell derived neurotrophic factor
SUOX	2150	1.857	Peripheral	0	0	0	sulfite oxidase
WNT1	2151	1.857	Peripheral	0	0	0	Wnt family member 1
DECR1	2152	1.857	Core	0	0	1	2,4-dienoyl-CoA reductase 1
NEU4	2153	1.856	Core	1	0	0	neuraminidase 4
ATG4B	2154	1.856	Peripheral	0	0	0	autophagy related 4B cysteine peptidase
ARF1	2155	1.856	Peripheral	0	0	0	ADP ribosylation factor 1
CD27-AS1	2156	1.856	Core	0	0	1	CD27 antisense RNA 1
CACNA1C	2157	1.856	Peripheral	0	0	0	calcium voltage-gated channel subunit alpha1 C
SDCBP	2158	1.855	Peripheral	0	0	0	syndecan binding protein
CXCR5	2159	1.855	Peripheral	0	0	0	C-X-C motif chemokine receptor 5
SUPT6H	2160	1.855	Peripheral	0	0	0	SPT6 homolog, histone chaperone and transcription elongation factor
HERC5	2161	1.855	Peripheral	0	0	0	HECT and RLD domain containing E3 ubiquitin protein ligase 5
CUL5	2162	1.854	Peripheral	0	0	0	cullin 5
GRIA1	2163	1.854	Peripheral	0	0	0	glutamate ionotropic receptor AMPA type subunit 1
HSPB6	2164	1.854	Peripheral	0	0	0	heat shock protein family B (small) member 6
SYNGAP1	2165	1.853	Peripheral	0	0	0	synaptic Ras GTPase activating protein 1
PRKAG2	2166	1.853	Peripheral	0	0	0	protein kinase AMP-activated non-catalytic subunit gamma 2
RNU4ATAC2P	2167	1.853	Core	1	0	0	RNA, U4atac small nuclear 2, pseudogene
PTGER2	2168	1.852	Peripheral	0	0	0	prostaglandin E receptor 2
TGFA	2169	1.852	Peripheral	0	0	0	transforming growth factor alpha
CHN1	2170	1.852	Peripheral	0	0	0	chimerin 1
ATF3	2171	1.852	Peripheral	0	0	0	activating transcription factor 3
RAB5A	2172	1.851	Peripheral	0	0	0	RAB5A, member RAS oncogene family
SNX1	2173	1.85	Peripheral	0	0	0	sorting nexin 1
UXT	2174	1.85	Peripheral	0	0	0	ubiquitously expressed prefoldin like chaperone
RFC2	2175	1.85	Peripheral	0	0	0	replication factor C subunit 2
PYGL	2176	1.85	Peripheral	0	0	0	glycogen phosphorylase L
PPP1R12B	2177	1.849	Peripheral	0	0	0	protein phosphatase 1 regulatory subunit 12B
PUS7L	2178	1.849	Core	0	0	1	pseudouridine synthase 7 like
RNF186	2179	1.849	Core	1	0	0	ring finger protein 186
TMCO4	2179	1.849	Core	1	0	0	transmembrane and coiled-coil domains 4
WDFY3	2181	1.849	Peripheral	0	0	0	WD repeat and FYVE domain containing 3
NSMAF	2182	1.849	Peripheral	0	0	0	neutral sphingomyelinase activation associated factor
SLC9B2	2183	1.848	Core	0	0	1	solute carrier family 9 member B2
PFN1	2184	1.848	Peripheral	0	0	0	profilin 1
TNKS	2185	1.848	Peripheral	0	0	0	tankyrase
PPFIBP1	2186	1.847	Peripheral	0	0	0	PPFIA binding protein 1
POLR3A	2187	1.847	Peripheral	0	0	0	RNA polymerase III subunit A
EIF4EBP1	2188	1.847	Peripheral	0	0	0	eukaryotic translation initiation factor 4E binding protein 1
PRMT5	2189	1.846	Peripheral	0	0	0	protein arginine methyltransferase 5
NLRP3	2190	1.846	Peripheral	0	0	0	NLR family pyrin domain containing 3
PML	2191	1.844	Peripheral	0	0	0	PML nuclear body scaffold
MRE11	2192	1.843	Peripheral	0	0	0	MRE11 homolog, double strand break repair nuclease
MYOD1	2193	1.843	Peripheral	0	0	0	myogenic differentiation 1
FGA	2194	1.843	Peripheral	0	0	0	fibrinogen alpha chain
H2AC20	2195	1.843	Peripheral	0	0	0	H2A clustered histone 20
SIAH1	2196	1.843	Peripheral	0	0	0	siah E3 ubiquitin protein ligase 1
SMAD9	2197	1.842	Peripheral	0	0	0	SMAD family member 9
TRAF3IP3	2198	1.842	Peripheral	0	0	0	TRAF3 interacting protein 3
LRP8	2199	1.842	Peripheral	0	0	0	LDL receptor related protein 8
AZI2	2200	1.841	Peripheral	0	0	0	5-azacytidine induced 2
CD180	2201	1.841	Peripheral	0	0	0	CD180 molecule
LY86	2201	1.841	Peripheral	0	0	0	lymphocyte antigen 86
HNRNPK	2203	1.841	Peripheral	0	0	0	heterogeneous nuclear ribonucleoprotein K
AP3B1	2204	1.841	Peripheral	0	0	0	adaptor related protein complex 3 subunit beta 1
AKAP9	2205	1.84	Peripheral	0	0	0	A-kinase anchoring protein 9
GSS	2206	1.84	Peripheral	0	0	0	glutathione synthetase
LEF1	2207	1.84	Peripheral	0	0	0	lymphoid enhancer binding factor 1
JUND	2208	1.839	Peripheral	0	0	0	JunD proto-oncogene, AP-1 transcription factor subunit
RPS6KA1	2209	1.839	Peripheral	0	0	0	ribosomal protein S6 kinase A1
YBX1	2210	1.839	Peripheral	0	0	0	Y-box binding protein 1
PPFIBP2	2211	1.839	Peripheral	0	0	0	PPFIA binding protein 2
IGH	2212	1.839	Peripheral	0	0	0	immunoglobulin heavy locus
ECT2	2213	1.839	Peripheral	0	0	0	epithelial cell transforming 2
OTUD6B	2214	1.839	Core	0	0	1	OTU deubiquitinase 6B
UQCRFS1	2215	1.839	Peripheral	0	0	0	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
ITK	2216	1.838	Peripheral	0	0	0	IL2 inducible T cell kinase
RGMB-AS1	2217	1.838	Core	0	0	1	RGMB antisense RNA 1
CASKIN1	2218	1.838	Peripheral	0	0	0	CASK interacting protein 1
FOSL1	2219	1.838	Core	1	0	0	FOS like 1, AP-1 transcription factor subunit
MYL6	2220	1.838	Peripheral	0	0	0	myosin light chain 6
NAPA	2221	1.837	Peripheral	0	0	0	NSF attachment protein alpha
UVRAG	2222	1.837	Peripheral	0	0	0	UV radiation resistance associated
UBE2C	2223	1.836	Peripheral	0	0	0	ubiquitin conjugating enzyme E2 C
HOXA4	2224	1.836	Core	0	0	1	homeobox A4
GLA	2225	1.835	Peripheral	0	0	0	galactosidase alpha
PAPSS1	2226	1.835	Peripheral	0	0	0	3'-phosphoadenosine 5'-phosphosulfate synthase 1
FGB	2227	1.835	Peripheral	0	0	0	fibrinogen beta chain
CHI3L1	2228	1.835	Peripheral	0	0	0	chitinase 3 like 1
APPL1	2229	1.834	Peripheral	0	0	0	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1
TGFB3	2230	1.834	Peripheral	0	0	0	transforming growth factor beta 3
CRTC1	2231	1.834	Peripheral	0	0	0	CREB regulated transcription coactivator 1
GLI1	2232	1.834	Peripheral	0	0	0	GLI family zinc finger 1
PLXNB1	2233	1.834	Peripheral	0	0	0	plexin B1
SPOP	2234	1.833	Peripheral	0	0	0	speckle type BTB/POZ protein
NOS1	2235	1.833	Peripheral	0	0	0	nitric oxide synthase 1
GSTO1	2236	1.833	Peripheral	0	0	0	glutathione S-transferase omega 1
MAP4K2	2237	1.832	Peripheral	0	0	0	mitogen-activated protein kinase kinase kinase kinase 2
CDCA3	2238	1.832	Core	0	0	1	cell division cycle associated 3
DLG2	2239	1.832	Peripheral	0	0	0	discs large MAGUK scaffold protein 2
RALBP1	2240	1.832	Peripheral	0	0	0	ralA binding protein 1
H2AZ2	2241	1.832	Peripheral	0	0	0	H2A.Z variant histone 2
VPS26A	2242	1.831	Peripheral	0	0	0	VPS26, retromer complex component A
SGSH	2243	1.831	Peripheral	0	0	0	N-sulfoglucosamine sulfohydrolase
FOXM1	2244	1.83	Peripheral	0	0	0	forkhead box M1
VAMP3	2245	1.83	Peripheral	0	0	0	vesicle associated membrane protein 3
TCEA2	2246	1.829	Peripheral	0	0	0	transcription elongation factor A2
BAZ1A	2247	1.829	Peripheral	0	0	0	bromodomain adjacent to zinc finger domain 1A
IL18BP	2248	1.829	Peripheral	0	0	0	interleukin 18 binding protein
CASP7	2249	1.828	Peripheral	0	0	0	caspase 7
IWS1	2250	1.828	Peripheral	0	0	0	interacts with SUPT6H, CTD assembly factor 1
BDNF	2251	1.828	Peripheral	0	0	0	brain derived neurotrophic factor
LMNA	2252	1.827	Peripheral	0	0	0	lamin A/C
SORT1	2253	1.827	Peripheral	0	0	0	sortilin 1
ATG4A	2254	1.827	Peripheral	0	0	0	autophagy related 4A cysteine peptidase
EGR2	2255	1.827	Peripheral	0	0	0	early growth response 2
AURKB	2256	1.827	Peripheral	0	0	0	aurora kinase B
GLI3	2257	1.827	Peripheral	0	0	0	GLI family zinc finger 3
TAF3	2258	1.826	Peripheral	0	0	0	TATA-box binding protein associated factor 3
CIT	2259	1.826	Peripheral	0	0	0	citron rho-interacting serine/threonine kinase
SIN3A	2260	1.826	Peripheral	0	0	0	SIN3 transcription regulator family member A
UQCRC1	2261	1.826	Peripheral	0	0	0	ubiquinol-cytochrome c reductase core protein 1
FNDC4	2262	1.825	Core	1	0	0	fibronectin type III domain containing 4
HNRNPUL1	2263	1.825	Peripheral	0	0	0	heterogeneous nuclear ribonucleoprotein U like 1
MEF2D	2264	1.825	Peripheral	0	0	0	myocyte enhancer factor 2D
PRKAB2	2265	1.825	Peripheral	0	0	0	protein kinase AMP-activated non-catalytic subunit beta 2
TAGAP	2266	1.825	Core	0	0	1	T cell activation RhoGTPase activating protein
PINK1	2267	1.824	Peripheral	0	0	0	PTEN induced kinase 1
STRADA	2268	1.824	Peripheral	0	0	0	STE20 related adaptor alpha
STRADB	2268	1.824	Peripheral	0	0	0	STE20 related adaptor beta
TRIL	2270	1.824	Peripheral	0	0	0	TLR4 interactor with leucine rich repeats
UBE2E1	2271	1.823	Peripheral	0	0	0	ubiquitin conjugating enzyme E2 E1
RFFL	2272	1.823	Peripheral	0	0	0	ring finger and FYVE like domain containing E3 ubiquitin protein ligase
PSMD12	2273	1.823	Peripheral	0	0	0	proteasome 26S subunit, non-ATPase 12
LCP1	2274	1.822	Peripheral	0	0	0	lymphocyte cytosolic protein 1
LACC1	2275	1.822	Core	1	0	0	laccase domain containing 1
ZC3HAV1	2276	1.822	Peripheral	0	0	0	zinc finger CCCH-type containing, antiviral 1
PAF1	2277	1.821	Peripheral	0	0	0	PAF1 homolog, Paf1/RNA polymerase II complex component
UBE2S	2278	1.821	Peripheral	0	0	0	ubiquitin conjugating enzyme E2 S
AFDN	2279	1.821	Peripheral	0	0	0	afadin, adherens junction formation factor
PTPRD	2280	1.821	Peripheral	0	0	0	protein tyrosine phosphatase receptor type D
CX3CR1	2281	1.82	Peripheral	0	0	0	C-X3-C motif chemokine receptor 1
SMAD5	2282	1.82	Peripheral	0	0	0	SMAD family member 5
TCEA1	2283	1.82	Peripheral	0	0	0	transcription elongation factor A1
MAP1LC3B2	2284	1.82	Peripheral	0	0	0	microtubule associated protein 1 light chain 3 beta 2
SNAI1	2285	1.819	Peripheral	0	0	0	snail family transcriptional repressor 1
XCR1	2286	1.819	Peripheral	0	0	0	X-C motif chemokine receptor 1
CXCR6	2287	1.819	Peripheral	0	0	0	C-X-C motif chemokine receptor 6
PKP4	2288	1.819	Peripheral	0	0	0	plakophilin 4
MYL9	2289	1.819	Peripheral	0	0	0	myosin light chain 9
PER2	2290	1.818	Peripheral	0	0	0	period circadian regulator 2
LYPD3	2291	1.818	Peripheral	0	0	0	LY6/PLAUR domain containing 3
MYL12A	2292	1.817	Peripheral	0	0	0	myosin light chain 12A
LPAR3	2293	1.817	Peripheral	0	0	0	lysophosphatidic acid receptor 3
NCOA3	2294	1.817	Peripheral	0	0	0	nuclear receptor coactivator 3
NPM1	2295	1.816	Peripheral	0	0	0	nucleophosmin 1
NUMA1	2296	1.816	Peripheral	0	0	0	nuclear mitotic apparatus protein 1
SP3	2297	1.816	Peripheral	0	0	0	Sp3 transcription factor
CDKN1C	2298	1.816	Peripheral	0	0	0	cyclin dependent kinase inhibitor 1C
LRRC46	2299	1.816	Core	0	0	1	leucine rich repeat containing 46
ANAPC10	2300	1.816	Peripheral	0	0	0	anaphase promoting complex subunit 10
VDR	2301	1.816	Peripheral	0	0	0	vitamin D receptor
GRIP1	2302	1.816	Peripheral	0	0	0	glutamate receptor interacting protein 1
HNRNPD	2303	1.815	Peripheral	0	0	0	heterogeneous nuclear ribonucleoprotein D
RNF114	2304	1.815	Peripheral	0	0	0	ring finger protein 114
ELAVL1	2305	1.815	Peripheral	0	0	0	ELAV like RNA binding protein 1
NDFIP1	2306	1.815	Core	1	0	0	Nedd4 family interacting protein 1
DBN1	2307	1.814	Peripheral	0	0	0	drebrin 1
RAB33A	2308	1.814	Peripheral	0	0	0	RAB33A, member RAS oncogene family
MYH11	2309	1.814	Peripheral	0	0	0	myosin heavy chain 11
STK11IP	2310	1.814	Peripheral	0	0	0	serine/threonine kinase 11 interacting protein
GATAD2A	2311	1.814	Peripheral	0	0	0	GATA zinc finger domain containing 2A
PAWR	2312	1.814	Peripheral	0	0	0	pro-apoptotic WT1 regulator
SUPT4H1	2313	1.813	Peripheral	0	0	0	SPT4 homolog, DSIF elongation factor subunit
CTSS	2314	1.813	Peripheral	0	0	0	cathepsin S
SLC39A1	2315	1.813	Peripheral	0	0	0	solute carrier family 39 member 1
